nom,code,codeDepartement,siren,codeEpci,codeRegion,codesPostaux,population
Anost,71009,71,217100098,200070530,27,['71550'],714
Antully,71010,71,217100106,200070530,27,['71400'],869
Anzy-le-Duc,71011,71,217100114,247100639,27,['71110'],432
Artaix,71012,71,217100122,247100639,27,['71110'],335
Authumes,71013,71,217100130,247100647,27,['71270'],282
Autun,71014,71,217100148,200070530,27,['71400'],13205
Auxy,71015,71,217100155,200070530,27,['71400'],901
Azé,71016,71,217100163,200070308,27,['71260'],1083
Ballore,71017,71,217100171,200071884,27,['71220'],95
Bantanges,71018,71,217100189,200071538,27,['71500'],546
Barizey,71019,71,217100197,247100589,27,['71640'],140
Barnay,71020,71,217100205,200070530,27,['71540'],98
Baron,71021,71,217100213,200071884,27,['71120'],289
Baudemont,71022,71,217100221,200070548,27,['71800'],624
Baudrières,71023,71,217100239,200071538,27,['71370'],965
Baugy,71024,71,217100247,247100639,27,['71110'],504
Beaubery,71025,71,217100254,200071884,27,['71220'],359
Beaumont-sur-Grosne,71026,71,217100262,247103765,27,['71240'],332
Beaurepaire-en-Bresse,71027,71,217100270,200042414,27,['71580'],730
Beauvernois,71028,71,217100288,247100647,27,['71270'],104
Bellevesvre,71029,71,217100296,247100647,27,['71270'],294
Bergesserin,71030,71,217100304,200040293,27,['71250'],201
Berzé-le-Châtel,71031,71,217100312,200040293,27,['71960'],59
Berzé-la-Ville,71032,71,217100320,200070308,27,['71960'],697
Bey,71033,71,217100338,200040038,27,['71620'],869
Bissey-sous-Cruchaud,71034,71,217100346,247104094,27,['71390'],334
Bissy-la-Mâconnaise,71035,71,217100353,200069698,27,['71260'],204
Bissy-sous-Uxelles,71036,71,217100361,247103765,27,['71460'],70
Bissy-sur-Fley,71037,71,217100379,247104094,27,['71460'],83
Les Bizots,71038,71,217100387,247100290,27,['71710'],469
Blanot,71039,71,217100395,200040293,27,['71250'],181
Blanzy,71040,71,217100403,247100290,27,['71450'],6044
Bois-Sainte-Marie,71041,71,217100411,200070548,27,['71800'],189
Bonnay-Saint-Ythaire,71042,71,200098622,200040293,27,['71460'],312
Les Bordes,71043,71,217100437,200040038,27,['71350'],84
Bosjean,71044,71,217100445,200042414,27,['71330'],290
Bouhans,71045,71,217100452,200042414,27,['71330'],178
La Boulaye,71046,71,217100460,200070530,27,['71320'],93
Bourbon-Lancy,71047,71,217100478,200070316,27,['71140'],4684
Bourg-le-Comte,71048,71,217100486,247100639,27,['71110'],175
Bourgvilain,71050,71,217100502,200071645,27,['71520'],349
Bouzeron,71051,71,217100510,247100589,27,['71150'],127
Boyer,71052,71,217100528,247103765,27,['71700'],729
Bragny-sur-Saône,71054,71,217100544,200040038,27,['71350'],696
Branges,71056,71,217100569,200071579,27,['71500'],2350
Bray,71057,71,217100577,200040293,27,['71250'],125
Bresse-sur-Grosne,71058,71,217100585,247103765,27,['71460'],186
Le Breuil,71059,71,217100593,247100290,27,['71670'],3535
Briant,71060,71,217100601,247103864,27,['71110'],228
Brienne,71061,71,217100619,200071538,27,['71290'],466
Brion,71062,71,217100627,200070530,27,['71190'],291
Broye,71063,71,217100635,200070530,27,['71190'],749
Bruailles,71064,71,217100643,200071579,27,['71500'],980
Buffières,71065,71,217100650,200040293,27,['71250'],274
Burgy,71066,71,217100668,200069698,27,['71260'],117
Burnand,71067,71,217100676,247104094,27,['71460'],122
Burzy,71068,71,217100684,200040293,27,['71460'],56
Bussières,71069,71,217100692,200070308,27,['71960'],584
Buxy,71070,71,217100700,247104094,27,['71390'],2147
Céron,71071,71,217100718,247100639,27,['71110'],264
Cersot,71072,71,217100726,247104094,27,['71390'],145
Chagny,71073,71,217100734,200006682,27,['71150'],5516
Chaintré,71074,71,217100742,200070308,27,['71570'],557
Chalmoux,71075,71,217100759,200070316,27,['71140'],631
Chalon-sur-Saône,71076,71,217100767,247100589,27,['71100'],45094
Chambilly,71077,71,217100775,247100639,27,['71110'],499
Chamilly,71078,71,217100783,247100589,27,['71510'],147
Champagnat,71079,71,217100791,200071579,27,['71480'],470
Champagny-sous-Uxelles,71080,71,217100809,247103765,27,['71460'],92
Champforgeuil,71081,71,217100817,247100589,27,['71530'],2594
Champlecy,71082,71,217100825,200071884,27,['71120'],224
Chânes,71084,71,217100841,200070308,27,['71570'],529
Change,71085,71,217100858,200006682,27,['21340'],223
Changy,71086,71,217100866,200071884,27,['71120'],468
Chapaize,71087,71,217100874,247103765,27,['71460'],164
La Chapelle-au-Mans,71088,71,217100882,200070316,27,['71130'],225
La Chapelle-de-Bragny,71089,71,217100890,247103765,27,['71240'],235
La Chapelle-de-Guinchay,71090,71,217100908,200070308,27,['71570'],4126
La Chapelle-du-Mont-de-France,71091,71,217100916,200071645,27,['71520'],192
La Chapelle-Naude,71092,71,217100924,200071579,27,['71500'],498
La Chapelle-Saint-Sauveur,71093,71,217100932,247100647,27,['71310'],647
La Chapelle-sous-Brancion,71094,71,217100940,200069698,27,['71700'],139
La Chapelle-sous-Dun,71095,71,217100957,200070548,27,['71800'],432
La Chapelle-sous-Uchon,71096,71,217100965,200070530,27,['71190'],191
La Chapelle-Thècle,71097,71,217100973,200071538,27,['71470'],481
Charbonnat,71098,71,217100981,200070530,27,['71320'],250
Charbonnières,71099,71,217100999,200070308,27,['71260'],323
Chardonnay,71100,71,217101005,200069698,27,['71700'],205
Charette-Varennes,71101,71,217105931,247100647,27,['71270'],453
La Charmée,71102,71,217101021,247100589,27,['71100'],684
Charmoy,71103,71,217101039,247100290,27,['71710'],276
Charnay-lès-Chalon,71104,71,217101047,200040038,27,['71350'],188
Charnay-lès-Mâcon,71105,71,217101054,200070308,27,['71850'],7925
Charolles,71106,71,217101062,200071884,27,['71120'],2849
Charrecey,71107,71,217101070,247100589,27,['71510'],332
Chasselas,71108,71,217101088,200070308,27,['71570'],170
Chassey-le-Camp,71109,71,217101096,247100589,27,['71150'],357
Chassigny-sous-Dun,71110,71,217101104,200070548,27,['71170'],556
Chassy,71111,71,217101112,200070316,27,['71130'],299
Château,71112,71,217101120,200040293,27,['71250'],233
Châteauneuf,71113,71,217101138,200070548,27,['71740'],93
Châtel-Moron,71115,71,217101153,247104094,27,['71510'],87
Châtenay,71116,71,217101161,200070548,27,['71800'],171
Châtenoy-en-Bresse,71117,71,217101179,247100589,27,['71380'],1095
Châtenoy-le-Royal,71118,71,217101187,247100589,27,['71880'],6148
Chaudenay,71119,71,217101195,200006682,27,['71150'],1125
Chauffailles,71120,71,217101203,200070548,27,['71170'],3688
La Chaux,71121,71,217101211,247100647,27,['71310'],323
Cheilly-lès-Maranges,71122,71,217101229,247100589,27,['71150'],558
Chenay-le-Châtel,71123,71,217101237,247100639,27,['71340'],370
Chenôves,71124,71,217101245,247104094,27,['71390'],202
Chérizet,71125,71,217101252,200040293,27,['71250'],20
Chevagny-les-Chevrières,71126,71,217101260,200070308,27,['71960'],591
Chevagny-sur-Guye,71127,71,217101278,200040293,27,['71220'],53
Chiddes,71128,71,217101286,200040293,27,['71220'],86
Chissey-en-Morvan,71129,71,217101294,200070530,27,['71540'],268
Chissey-lès-Mâcon,71130,71,217101302,200040293,27,['71460'],229
Ciel,71131,71,217101310,200040038,27,['71350'],866
Ciry-le-Noble,71132,71,217101328,247100290,27,['71420'],2252
La Clayette,71133,71,217101336,200070548,27,['71800'],1639
Navour-sur-Grosne,71134,71,200084564,200071645,27,['71520'],657
Clessé,71135,71,217101351,200069698,27,['71260'],873
Clessy,71136,71,217101369,200070316,27,['71130'],275
Cluny,71137,71,217101377,200040293,27,['71250'],4931
Collonge-en-Charollais,71139,71,217101393,247104094,27,['71460'],146
Collonge-la-Madeleine,71140,71,217101401,200070530,27,['71360'],46
Colombier-en-Brionnais,71141,71,217101419,200070548,27,['71800'],314
La Comelle,71142,71,217101427,200070530,27,['71990'],247
Condal,71143,71,217101435,200071579,27,['71480'],459
Cordesse,71144,71,217101443,200070530,27,['71540'],192
Cormatin,71145,71,217101450,247103765,27,['71460'],567
Cortambert,71146,71,217101468,200040293,27,['71250'],245
Cortevaix,71147,71,217101476,200040293,27,['71460'],251
Coublanc,71148,71,217101484,200070548,27,['71170'],847
Couches,71149,71,217101492,200070530,27,['71490'],1285
Crêches-sur-Saône,71150,71,217101500,200070308,27,['71680'],3140
Créot,71151,71,217101518,200070530,27,['71490'],79
Cressy-sur-Somme,71152,71,217101526,200070316,27,['71760'],175
Le Creusot,71153,71,217101534,247100290,27,['71200'],21057
Crissey,71154,71,217101542,247100589,27,['71530'],2460
Cronat,71155,71,217101559,200070316,27,['71140'],516
Cruzille,71156,71,217101567,200069698,27,['71260'],261
Cuiseaux,71157,71,217101575,200071579,27,['71480'],1825
Cuisery,71158,71,217101583,200071538,27,['71290'],1588
Culles-les-Roches,71159,71,217101591,247104094,27,['71460'],201
Curbigny,71160,71,217101609,200070548,27,['71800'],306
Curdin,71161,71,217101617,200070316,27,['71130'],325
Curgy,71162,71,217101625,200070530,27,['71400'],1135
Curtil-sous-Buffières,71163,71,217101633,200040293,27,['71520'],90
Curtil-sous-Burnand,71164,71,217101641,247103765,27,['71460'],133
Cussy-en-Morvan,71165,71,217101658,200070530,27,['71550'],374
Cuzy,71166,71,217101666,200070316,27,['71320'],109
Damerey,71167,71,217101674,200040038,27,['71620'],549
Dampierre-en-Bresse,71168,71,217101682,247100647,27,['71310'],174
Davayé,71169,71,217101690,200070308,27,['71960'],705
Demigny,71170,71,217101708,247100589,27,['71150'],1782
Dennevy,71171,71,217101716,247100589,27,['71510'],304
Dettey,71172,71,217101724,200070530,27,['71190'],88
Devrouze,71173,71,217101732,200042414,27,['71330'],317
Dezize-lès-Maranges,71174,71,217101740,200006682,27,['71150'],170
Diconne,71175,71,217101757,200042414,27,['71330'],354
Digoin,71176,71,217101765,200071884,27,['71160'],7616
Dommartin-lès-Cuiseaux,71177,71,217101773,200071579,27,['71480'],806
Dompierre-les-Ormes,71178,71,217101781,200071645,27,['71520'],883
Dompierre-sous-Sanvignes,71179,71,217101799,200070316,27,['71420'],82
Donzy-le-Pertuis,71181,71,217101815,200040293,27,['71250'],161
Dracy-le-Fort,71182,71,217101823,247100589,27,['71640'],1458
Dracy-lès-Couches,71183,71,217101831,200070530,27,['71490'],153
Dracy-Saint-Loup,71184,71,217101849,200070530,27,['71400'],628
Dyo,71185,71,217101856,200070548,27,['71800'],328
Écuelles,71186,71,217101864,200040038,27,['71350'],259
Écuisses,71187,71,217101872,247100290,27,['71210'],1595
Épertully,71188,71,217101880,200070530,27,['71360'],61
Épervans,71189,71,217101898,247100589,27,['71380'],1634
Épinac,71190,71,217101906,200070530,27,['71360'],2145
Essertenne,71191,71,217101914,247100290,27,['71510'],475
Étang-sur-Arroux,71192,71,217101922,200070530,27,['71190'],1803
Étrigny,71193,71,217101930,247103765,27,['71240'],476
Farges-lès-Chalon,71194,71,217101948,247100589,27,['71150'],801
Farges-lès-Mâcon,71195,71,217101955,200069698,27,['71700'],220
Le Fay,71196,71,217101963,200071579,27,['71580'],629
Flacey-en-Bresse,71198,71,217101989,200071579,27,['71580'],411
Flagy,71199,71,217101997,200040293,27,['71250'],174
Fleury-la-Montagne,71200,71,217102003,247103864,27,['71340'],707
Fley,71201,71,217102011,247104094,27,['71390'],194
Fontaines,71202,71,217102029,247100589,27,['71150'],1853
Fontenay,71203,71,217102037,200071884,27,['71120'],53
Fragnes-La Loyère,71204,71,200057917,247100589,27,['71530'],1478
Frangy-en-Bresse,71205,71,217102052,200042414,27,['71330'],666
La Frette,71206,71,217102060,200071538,27,['71440'],237
Fretterans,71207,71,217102078,247100647,27,['71270'],288
Frontenard,71208,71,217102086,247100647,27,['71270'],208
Frontenaud,71209,71,217102094,200071579,27,['71580'],726
Fuissé,71210,71,217102102,200070308,27,['71960'],370
Génelard,71212,71,217102128,247100290,27,['71420'],1394
La Genête,71213,71,217102136,200071538,27,['71290'],567
Genouilly,71214,71,217102144,247104094,27,['71460'],421
Gergy,71215,71,217102151,247100589,27,['71590'],2590
Germagny,71216,71,217102169,247104094,27,['71460'],195
Germolles-sur-Grosne,71217,71,217102177,200071645,27,['71520'],125
Gibles,71218,71,217102185,200070548,27,['71800'],577
Gigny-sur-Saône,71219,71,217102193,247103765,27,['71240'],542
Gilly-sur-Loire,71220,71,217102201,200070316,27,['71160'],472
Givry,71221,71,217102219,247100589,27,['71640'],3678
Gourdon,71222,71,217102227,247100290,27,['71300'],897
La Grande-Verrière,71223,71,217102235,200070530,27,['71990'],565
Grandvaux,71224,71,217102243,200071884,27,['71430'],85
Granges,71225,71,217102250,247104094,27,['71390'],548
Grevilly,71226,71,217102268,200069698,27,['71700'],28
Grury,71227,71,217102276,200070316,27,['71760'],502
Guerfand,71228,71,217102284,200040038,27,['71620'],215
Les Guerreaux,71229,71,217102292,200071884,27,['71160'],228
Gueugnon,71230,71,217102300,200070316,27,['71130'],6685
La Guiche,71231,71,217102318,200040293,27,['71220'],619
Hautefond,71232,71,217102326,200071884,27,['71600'],204
L'Hôpital-le-Mercier,71233,71,217102334,200071884,27,['71600'],304
Huilly-sur-Seille,71234,71,217102342,200071538,27,['71290'],347
Hurigny,71235,71,217102359,200070308,27,['71870'],1935
Igé,71236,71,217102367,200070308,27,['71960'],877
Igornay,71237,71,217102375,200070530,27,['71540'],529
Iguerande,71238,71,217102383,247103864,27,['71340'],990
Issy-l'Évêque,71239,71,217102391,200070316,27,['71760'],688
Jalogny,71240,71,217102409,200040293,27,['71250'],396
Jambles,71241,71,217102417,247100589,27,['71640'],485
Joncy,71242,71,217102425,200040293,27,['71460'],515
Joudes,71243,71,217102433,200071579,27,['71480'],368
Jouvençon,71244,71,217102441,200071538,27,['71290'],444
Jugy,71245,71,217102458,247103765,27,['71240'],325
Juif,71246,71,217102466,200071579,27,['71440'],245
Jully-lès-Buxy,71247,71,217102474,247104094,27,['71390'],367
Lacrost,71248,71,217102482,200069698,27,['71700'],701
Laives,71249,71,217102490,247103765,27,['71240'],981
Laizé,71250,71,217102508,200070308,27,['71870'],1091
Laizy,71251,71,217102516,200070530,27,['71190'],596
Lalheue,71252,71,217102524,247103765,27,['71240'],364
Lans,71253,71,217102532,247100589,27,['71380'],933
Lays-sur-le-Doubs,71254,71,217102540,247100647,27,['71270'],156
Lesme,71255,71,217102557,200070316,27,['71140'],176
Lessard-en-Bresse,71256,71,217102565,200071538,27,['71440'],547
Lessard-le-National,71257,71,217102573,247100589,27,['71530'],658
Leynes,71258,71,217102581,200070308,27,['71570'],500
Ligny-en-Brionnais,71259,71,217102599,247103864,27,['71110'],369
Loisy,71261,71,217102615,200071538,27,['71290'],671
Longepierre,71262,71,217102623,200040038,27,['71270'],155
Louhans,71263,71,217102631,200071579,27,['71500'],6451
Lournand,71264,71,217102649,200040293,27,['71250'],324
Lucenay-l'Évêque,71266,71,217102664,200070530,27,['71540'],314
Lugny,71267,71,217102672,200069698,27,['71260'],855
Lugny-lès-Charolles,71268,71,217102680,200071884,27,['71120'],350
Lux,71269,71,217102698,247100589,27,['71100'],2012
Mâcon,71270,71,217102706,200070308,27,['71000'],34414
Mailly,71271,71,217102714,247103864,27,['71340'],146
Malay,71272,71,217102722,247103765,27,['71460'],197
Maltat,71273,71,217102730,200070316,27,['71140'],284
Mancey,71274,71,217102748,247103765,27,['71240'],387
Marcigny,71275,71,217102755,247100639,27,['71110'],1723
Marcilly-la-Gueurce,71276,71,217102763,200071884,27,['71120'],129
Marcilly-lès-Buxy,71277,71,217102771,247104094,27,['71390'],666
Marigny,71278,71,217102789,247100290,27,['71300'],162
Le Rousset-Marizy,71279,71,200059863,200071884,27,['71220'],619
Marly-sous-Issy,71280,71,217102805,200070316,27,['71760'],85
Marly-sur-Arroux,71281,71,217102813,200070316,27,['71420'],307
Marmagne,71282,71,217102821,247100290,27,['71710'],1256
Marnay,71283,71,217102839,247100589,27,['71240'],527
Martailly-lès-Brancion,71284,71,217102847,200069698,27,['71700'],137
Martigny-le-Comte,71285,71,217102854,200071884,27,['71220'],407
Mary,71286,71,217102862,247100290,27,['71300'],270
Massilly,71287,71,217102870,200040293,27,['71250'],314
Matour,71289,71,217102896,200071645,27,['71520'],1156
Mazille,71290,71,217102904,200040293,27,['71250'],374
Melay,71291,71,217102912,247100639,27,['71340'],956
Mellecey,71292,71,217102920,247100589,27,['71640'],1316
Ménetreuil,71293,71,217102938,200071538,27,['71470'],409
Mercurey,71294,71,217102946,247100589,27,['71640'],1231
Mervans,71295,71,217102953,200042414,27,['71310'],1502
Messey-sur-Grosne,71296,71,217102961,247104094,27,['71390'],741
Mesvres,71297,71,217102979,200070530,27,['71190'],751
Milly-Lamartine,71299,71,217102995,200070308,27,['71960'],311
Le Miroir,71300,71,217103001,200071579,27,['71480'],626
Mont,71301,71,217103019,200070316,27,['71140'],166
Montagny-lès-Buxy,71302,71,217103027,247104094,27,['71390'],215
Montagny-près-Louhans,71303,71,217103035,200071579,27,['71500'],491
Montbellet,71305,71,217103050,200069698,27,['71260'],841
Montceau-les-Mines,71306,71,217103068,247100290,27,['71300'],17239
Montceaux-l'Étoile,71307,71,217103076,247100639,27,['71110'],289
Montceaux-Ragny,71308,71,217103084,247103765,27,['71240'],31
Montcenis,71309,71,217103092,247100290,27,['71710'],1905
Montchanin,71310,71,217103100,247100290,27,['71210'],4992
Montcony,71311,71,217103118,200071579,27,['71500'],250
Montcoy,71312,71,217103126,200040038,27,['71620'],255
Monthelon,71313,71,217103134,200070530,27,['71400'],384
Montjay,71314,71,217103142,200042414,27,['71310'],204
Mont-lès-Seurre,71315,71,217103159,200040038,27,['71270'],184
Montmelard,71316,71,217103167,200071645,27,['71520'],379
Montmort,71317,71,217103175,200070316,27,['71320'],186
Montpont-en-Bresse,71318,71,217103183,200071538,27,['71470'],1103
Montret,71319,71,217103191,200071579,27,['71440'],768
Mont-Saint-Vincent,71320,71,217103209,247100290,27,['71300'],315
Morey,71321,71,217103217,247100290,27,['71510'],191
Morlet,71322,71,217103225,200070530,27,['71360'],50
Mornay,71323,71,217103233,200071884,27,['71220'],136
Moroges,71324,71,217103241,247104094,27,['71390'],584
La Motte-Saint-Jean,71325,71,217103258,200071884,27,['71160'],1204
Mouthier-en-Bresse,71326,71,217103266,247100647,27,['71270'],411
Mussy-sous-Dun,71327,71,217103274,200070548,27,['71170'],339
Nanton,71328,71,217103282,247103765,27,['71240'],631
Navilly,71329,71,217103290,200040038,27,['71270'],406
Neuvy-Grandchamp,71330,71,217103308,200070316,27,['71130'],750
Nochize,71331,71,217103316,200071884,27,['71600'],111
Ormes,71332,71,217103324,200071538,27,['71290'],464
Oslon,71333,71,217103332,247100589,27,['71380'],1226
